tarih,haftanin_gunu,city_code,magaza_no,magaza_alani,saat,nem,fis_sayisi,store_avrg_temp,outside_temp
2021-08-13,5.0,34.0,2177.0,1275.0,20.0,74.0,96.0,27.26,25.0
2021-08-13,5.0,34.0,2177.0,1275.0,21.0,74.0,66.0,27.15,25.0
2021-08-13,5.0,34.0,2177.0,1275.0,22.0,74.0,2.0,28.14,24.0
2021-08-13,5.0,34.0,2177.0,1275.0,23.0,74.0,0.0,28.52,24.0
2021-08-14,6.0,34.0,2177.0,1275.0,0.0,61.0,0.0,28.6,24.0
2021-08-14,6.0,34.0,2177.0,1275.0,1.0,61.0,0.0,28.69,24.0
2021-08-14,6.0,34.0,2177.0,1275.0,2.0,61.0,0.0,28.73,24.0
2021-08-14,6.0,34.0,2177.0,1275.0,3.0,61.0,0.0,28.79,23.0
2021-08-14,6.0,34.0,2177.0,1275.0,4.0,61.0,0.0,28.85,23.0
2021-08-14,6.0,34.0,2177.0,1275.0,5.0,61.0,0.0,28.9,23.0
2021-08-14,6.0,34.0,2177.0,1275.0,6.0,61.0,0.0,28.95,24.0
2021-08-14,6.0,34.0,2177.0,1275.0,7.0,61.0,2.0,28.41,25.0
2021-08-14,6.0,34.0,2177.0,1275.0,8.0,61.0,54.0,28.22,25.0
2021-08-14,6.0,34.0,2177.0,1275.0,9.0,61.0,86.0,27.88,27.0
2021-08-14,6.0,34.0,2177.0,1275.0,10.0,61.0,128.0,27.71,27.0
2021-08-14,6.0,34.0,2177.0,1275.0,11.0,61.0,114.0,27.79,28.0
2021-08-14,6.0,34.0,2177.0,1275.0,12.0,61.0,112.0,27.8,28.0
2021-08-14,6.0,34.0,2177.0,1275.0,13.0,61.0,111.0,27.72,29.0
2021-08-14,6.0,34.0,2177.0,1275.0,14.0,61.0,105.0,27.89,29.0
2021-08-14,6.0,34.0,2177.0,1275.0,15.0,61.0,105.0,28.1,29.0
2021-08-14,6.0,34.0,2177.0,1275.0,16.0,61.0,122.0,27.93,29.0
2021-08-14,6.0,34.0,2177.0,1275.0,17.0,61.0,117.0,27.95,28.0
2021-08-14,6.0,34.0,2177.0,1275.0,18.0,61.0,124.0,27.75,27.0
2021-08-14,6.0,34.0,2177.0,1275.0,19.0,61.0,118.0,27.5,26.0
2021-08-14,6.0,34.0,2177.0,1275.0,20.0,61.0,95.0,27.59,25.0
2021-08-14,6.0,34.0,2177.0,1275.0,21.0,61.0,66.0,27.73,25.0
2021-08-14,6.0,34.0,2177.0,1275.0,22.0,61.0,3.0,27.42,24.0
2021-08-14,6.0,34.0,2177.0,1275.0,23.0,61.0,0.0,26.72,24.0
2021-08-15,7.0,34.0,2177.0,1275.0,0.0,65.0,0.0,26.43,24.0
2021-08-15,7.0,34.0,2177.0,1275.0,1.0,65.0,0.0,26.35,24.0
2021-08-15,7.0,34.0,2177.0,1275.0,2.0,65.0,0.0,26.33,24.0
2021-08-15,7.0,34.0,2177.0,1275.0,3.0,65.0,0.0,26.2,23.0
2021-08-15,7.0,34.0,2177.0,1275.0,4.0,65.0,0.0,26.12,23.0
2021-08-15,7.0,34.0,2177.0,1275.0,5.0,65.0,0.0,26.0,23.0
2021-08-15,7.0,34.0,2177.0,1275.0,6.0,65.0,0.0,25.82,23.0
2021-08-15,7.0,34.0,2177.0,1275.0,7.0,65.0,0.0,26.13,24.0
2021-08-15,7.0,34.0,2177.0,1275.0,8.0,65.0,22.0,26.66,25.0
2021-08-15,7.0,34.0,2177.0,1275.0,9.0,65.0,100.0,26.83,26.0
2021-08-15,7.0,34.0,2177.0,1275.0,10.0,65.0,130.0,26.97,27.0
2021-08-15,7.0,34.0,2177.0,1275.0,11.0,65.0,103.0,26.96,27.0
2021-08-15,7.0,34.0,2177.0,1275.0,12.0,65.0,123.0,27.11,29.0
2021-08-15,7.0,34.0,2177.0,1275.0,13.0,65.0,124.0,27.16,29.0
2021-08-15,7.0,34.0,2177.0,1275.0,14.0,65.0,121.0,27.21,29.0
2021-08-15,7.0,34.0,2177.0,1275.0,15.0,65.0,123.0,27.35,29.0
2021-08-15,7.0,34.0,2177.0,1275.0,16.0,65.0,139.0,27.21,28.0
2021-08-15,7.0,34.0,2177.0,1275.0,17.0,65.0,123.0,27.1,28.0
2021-08-15,7.0,34.0,2177.0,1275.0,18.0,65.0,117.0,27.02,26.0
2021-08-15,7.0,34.0,2177.0,1275.0,19.0,65.0,110.0,27.14,26.0
2021-08-15,7.0,34.0,2177.0,1275.0,20.0,65.0,103.0,27.11,25.0
2021-08-15,7.0,34.0,2177.0,1275.0,21.0,65.0,79.0,27.11,25.0
2021-08-15,7.0,34.0,2177.0,1275.0,22.0,65.0,3.0,27.6,24.0
2021-08-15,7.0,34.0,2177.0,1275.0,23.0,65.0,0.0,27.98,24.0
2021-08-16,1.0,34.0,2177.0,1275.0,0.0,65.0,0.0,28.12,24.0
2021-08-16,1.0,34.0,2177.0,1275.0,1.0,65.0,0.0,28.1,24.0
2021-08-16,1.0,34.0,2177.0,1275.0,2.0,65.0,0.0,28.04,23.0
2021-08-16,1.0,34.0,2177.0,1275.0,3.0,65.0,0.0,28.03,23.0
2021-08-16,1.0,34.0,2177.0,1275.0,4.0,65.0,0.0,28.07,20.0
2021-08-16,1.0,34.0,2177.0,1275.0,5.0,65.0,0.0,28.08,20.0
2021-08-16,1.0,34.0,2177.0,1275.0,6.0,65.0,0.0,28.13,22.0
2021-08-16,1.0,34.0,2177.0,1275.0,7.0,65.0,1.0,27.72,24.0
2021-08-16,1.0,34.0,2177.0,1275.0,8.0,65.0,47.0,27.56,25.0
2021-08-16,1.0,34.0,2177.0,1275.0,9.0,65.0,102.0,27.47,26.0
2021-08-16,1.0,34.0,2177.0,1275.0,10.0,65.0,132.0,27.28,27.0
2021-08-16,1.0,34.0,2177.0,1275.0,11.0,65.0,104.0,27.34,28.0
2021-08-16,1.0,34.0,2177.0,1275.0,12.0,65.0,130.0,27.42,29.0
2021-08-16,1.0,34.0,2177.0,1275.0,13.0,65.0,101.0,27.44,30.0
2021-08-16,1.0,34.0,2177.0,1275.0,14.0,65.0,122.0,27.39,29.0
2021-08-16,1.0,34.0,2177.0,1275.0,15.0,65.0,107.0,27.53,29.0
2021-08-16,1.0,34.0,2177.0,1275.0,16.0,65.0,134.0,27.51,29.0
2021-08-16,1.0,34.0,2177.0,1275.0,17.0,65.0,151.0,27.27,28.0
2021-08-16,1.0,34.0,2177.0,1275.0,18.0,65.0,137.0,27.12,27.0
2021-08-16,1.0,34.0,2177.0,1275.0,19.0,65.0,135.0,27.14,26.0
2021-08-16,1.0,34.0,2177.0,1275.0,20.0,65.0,127.0,27.29,25.0
2021-08-16,1.0,34.0,2177.0,1275.0,21.0,65.0,96.0,27.29,25.0
2021-08-16,1.0,34.0,2177.0,1275.0,22.0,65.0,2.0,27.26,24.0
2021-08-16,1.0,34.0,2177.0,1275.0,23.0,65.0,0.0,26.9,24.0
2021-08-17,2.0,34.0,2177.0,1275.0,0.0,74.0,0.0,26.33,24.0
2021-08-17,2.0,34.0,2177.0,1275.0,1.0,74.0,0.0,26.1,24.0
2021-08-17,2.0,34.0,2177.0,1275.0,2.0,74.0,0.0,25.93,24.0
2021-08-17,2.0,34.0,2177.0,1275.0,3.0,74.0,0.0,25.75,24.0
2021-08-17,2.0,34.0,2177.0,1275.0,4.0,74.0,0.0,25.57,23.0
2021-08-17,2.0,34.0,2177.0,1275.0,5.0,74.0,0.0,25.44,23.0
2021-08-17,2.0,34.0,2177.0,1275.0,6.0,74.0,0.0,25.4,23.0
2021-08-17,2.0,34.0,2177.0,1275.0,7.0,74.0,1.0,28.33,24.0
2021-08-17,2.0,34.0,2177.0,1275.0,8.0,74.0,71.0,29.58,26.0
2021-08-17,2.0,34.0,2177.0,1275.0,9.0,74.0,100.0,29.79,27.0
2021-08-17,2.0,34.0,2177.0,1275.0,10.0,74.0,138.0,30.3,28.0
2021-08-17,2.0,34.0,2177.0,1275.0,11.0,74.0,115.0,29.01,29.0
2021-08-17,2.0,34.0,2177.0,1275.0,12.0,74.0,116.0,27.96,30.0
2021-08-17,2.0,34.0,2177.0,1275.0,13.0,74.0,132.0,27.75,31.0
2021-08-17,2.0,34.0,2177.0,1275.0,14.0,74.0,112.0,27.71,31.0
2021-08-17,2.0,34.0,2177.0,1275.0,15.0,74.0,117.0,27.75,30.0
2021-08-17,2.0,34.0,2177.0,1275.0,16.0,74.0,119.0,27.67,30.0
2021-08-17,2.0,34.0,2177.0,1275.0,17.0,74.0,137.0,27.43,29.0
2021-08-17,2.0,34.0,2177.0,1275.0,18.0,74.0,131.0,27.25,28.0
2021-08-17,2.0,34.0,2177.0,1275.0,19.0,74.0,151.0,27.18,27.0
2021-08-17,2.0,34.0,2177.0,1275.0,20.0,74.0,114.0,27.09,26.0
2021-08-17,2.0,34.0,2177.0,1275.0,21.0,74.0,72.0,27.23,26.0
2021-08-17,2.0,34.0,2177.0,1275.0,22.0,74.0,2.0,27.97,25.0
2021-08-17,2.0,34.0,2177.0,1275.0,23.0,74.0,0.0,28.26,25.0
2021-08-18,3.0,34.0,2177.0,1275.0,0.0,83.0,0.0,28.36,25.0
2021-08-18,3.0,34.0,2177.0,1275.0,1.0,83.0,0.0,28.42,25.0
2021-08-18,3.0,34.0,2177.0,1275.0,2.0,83.0,0.0,28.47,24.0
2021-08-18,3.0,34.0,2177.0,1275.0,3.0,83.0,0.0,28.47,24.0
2021-08-18,3.0,34.0,2177.0,1275.0,4.0,83.0,0.0,28.53,24.0
2021-08-18,3.0,34.0,2177.0,1275.0,5.0,83.0,0.0,28.33,24.0
2021-08-18,3.0,34.0,2177.0,1275.0,6.0,83.0,0.0,28.3,24.0
2021-08-18,3.0,34.0,2177.0,1275.0,7.0,83.0,1.0,28.02,25.0
2021-08-18,3.0,34.0,2177.0,1275.0,8.0,83.0,56.0,27.84,27.0
2021-08-18,3.0,34.0,2177.0,1275.0,9.0,83.0,79.0,27.7,28.0
2021-08-18,3.0,34.0,2177.0,1275.0,10.0,83.0,145.0,27.79,29.0
2021-08-18,3.0,34.0,2177.0,1275.0,11.0,83.0,94.0,27.49,29.0
2021-08-18,3.0,34.0,2177.0,1275.0,12.0,83.0,144.0,27.6,30.0
2021-08-18,3.0,34.0,2177.0,1275.0,13.0,83.0,129.0,27.8,31.0
2021-08-18,3.0,34.0,2177.0,1275.0,14.0,83.0,123.0,27.81,31.0
2021-08-18,3.0,34.0,2177.0,1275.0,15.0,83.0,138.0,27.83,31.0
2021-08-18,3.0,34.0,2177.0,1275.0,16.0,83.0,125.0,27.87,30.0
2021-08-18,3.0,34.0,2177.0,1275.0,17.0,83.0,135.0,27.77,29.0
2021-08-18,3.0,34.0,2177.0,1275.0,18.0,83.0,132.0,27.63,28.0
2021-08-18,3.0,34.0,2177.0,1275.0,19.0,83.0,139.0,27.59,27.0
2021-08-18,3.0,34.0,2177.0,1275.0,20.0,83.0,107.0,27.43,26.0
2021-08-18,3.0,34.0,2177.0,1275.0,21.0,83.0,65.0,27.55,26.0
2021-08-18,3.0,34.0,2177.0,1275.0,22.0,83.0,4.0,27.48,26.0
2021-08-18,3.0,34.0,2177.0,1275.0,23.0,83.0,0.0,26.64,25.0
2021-08-19,4.0,34.0,2177.0,1275.0,0.0,79.0,0.0,26.4,25.0
2021-08-19,4.0,34.0,2177.0,1275.0,1.0,79.0,0.0,26.21,25.0
2021-08-19,4.0,34.0,2177.0,1275.0,2.0,79.0,0.0,26.2,25.0
2021-08-19,4.0,34.0,2177.0,1275.0,3.0,79.0,0.0,26.08,24.0
2021-08-19,4.0,34.0,2177.0,1275.0,4.0,79.0,0.0,25.99,24.0
2021-08-19,4.0,34.0,2177.0,1275.0,5.0,79.0,0.0,25.89,23.0
2021-08-19,4.0,34.0,2177.0,1275.0,6.0,79.0,0.0,25.78,24.0
2021-08-19,4.0,34.0,2177.0,1275.0,7.0,79.0,3.0,26.1,25.0
2021-08-19,4.0,34.0,2177.0,1275.0,8.0,79.0,56.0,26.7,26.0
2021-08-19,4.0,34.0,2177.0,1275.0,9.0,79.0,119.0,26.94,27.0
2021-08-19,4.0,34.0,2177.0,1275.0,10.0,79.0,125.0,27.1,29.0
2021-08-19,4.0,34.0,2177.0,1275.0,11.0,79.0,92.0,27.19,27.0
2021-08-19,4.0,34.0,2177.0,1275.0,12.0,79.0,123.0,27.15,28.0
2021-08-19,4.0,34.0,2177.0,1275.0,13.0,79.0,122.0,27.12,28.0
2021-08-19,4.0,34.0,2177.0,1275.0,14.0,79.0,115.0,27.24,28.0
2021-08-19,4.0,34.0,2177.0,1275.0,15.0,79.0,128.0,27.33,27.0
2021-08-19,4.0,34.0,2177.0,1275.0,16.0,79.0,112.0,27.27,27.0
2021-08-19,4.0,34.0,2177.0,1275.0,17.0,79.0,146.0,27.28,26.0
2021-08-19,4.0,34.0,2177.0,1275.0,18.0,79.0,123.0,27.3,25.0
2021-08-19,4.0,34.0,2177.0,1275.0,19.0,79.0,122.0,27.35,24.0
2021-08-19,4.0,34.0,2177.0,1275.0,20.0,79.0,91.0,27.13,24.0
2021-08-19,4.0,34.0,2177.0,1275.0,21.0,79.0,62.0,27.17,24.0
2021-08-19,4.0,34.0,2177.0,1275.0,22.0,79.0,2.0,27.27,23.0
2021-08-19,4.0,34.0,2177.0,1275.0,23.0,79.0,0.0,27.73,23.0
2021-08-20,5.0,34.0,2177.0,1275.0,0.0,65.0,0.0,27.9,23.0
2021-08-20,5.0,34.0,2177.0,1275.0,1.0,65.0,0.0,28.07,23.0
2021-08-20,5.0,34.0,2177.0,1275.0,2.0,65.0,0.0,28.15,23.0
2021-08-20,5.0,34.0,2177.0,1275.0,3.0,65.0,0.0,28.2,22.0
2021-08-20,5.0,34.0,2177.0,1275.0,4.0,65.0,0.0,28.23,22.0
2021-08-20,5.0,34.0,2177.0,1275.0,5.0,65.0,0.0,28.21,22.0
2021-08-20,5.0,34.0,2177.0,1275.0,6.0,65.0,0.0,28.11,22.0
2021-08-20,5.0,34.0,2177.0,1275.0,7.0,65.0,0.0,28.0,24.0
2021-08-20,5.0,34.0,2177.0,1275.0,8.0,65.0,60.0,27.68,25.0
2021-08-20,5.0,34.0,2177.0,1275.0,9.0,65.0,104.0,27.53,26.0
2021-08-20,5.0,34.0,2177.0,1275.0,10.0,65.0,117.0,27.49,26.0
2021-08-20,5.0,34.0,2177.0,1275.0,11.0,65.0,113.0,27.39,27.0
2021-08-20,5.0,34.0,2177.0,1275.0,12.0,65.0,139.0,27.43,27.0
2021-08-20,5.0,34.0,2177.0,1275.0,13.0,65.0,154.0,27.42,27.0
2021-08-20,5.0,34.0,2177.0,1275.0,14.0,65.0,126.0,27.49,28.0
2021-08-20,5.0,34.0,2177.0,1275.0,15.0,65.0,123.0,27.42,27.0
2021-08-20,5.0,34.0,2177.0,1275.0,16.0,65.0,116.0,27.48,27.0
2021-08-20,5.0,34.0,2177.0,1275.0,17.0,65.0,123.0,27.44,26.0
2021-08-20,5.0,34.0,2177.0,1275.0,18.0,65.0,115.0,27.37,25.0
2021-08-20,5.0,34.0,2177.0,1275.0,19.0,65.0,115.0,27.35,24.0
2021-08-20,5.0,34.0,2177.0,1275.0,20.0,65.0,105.0,27.18,24.0
2021-08-20,5.0,34.0,2177.0,1275.0,21.0,65.0,66.0,27.17,24.0
2021-08-20,5.0,34.0,2177.0,1275.0,22.0,65.0,2.0,27.01,23.0
2021-08-20,5.0,34.0,2177.0,1275.0,23.0,65.0,0.0,26.31,23.0
2021-08-21,6.0,34.0,2177.0,1275.0,0.0,65.0,0.0,26.05,23.0
2021-08-21,6.0,34.0,2177.0,1275.0,1.0,65.0,0.0,25.96,22.0
2021-08-21,6.0,34.0,2177.0,1275.0,2.0,65.0,0.0,25.87,22.0
2021-08-21,6.0,34.0,2177.0,1275.0,3.0,65.0,0.0,25.76,22.0
2021-08-21,6.0,34.0,2177.0,1275.0,4.0,65.0,0.0,25.58,21.0
2021-08-21,6.0,34.0,2177.0,1275.0,5.0,65.0,0.0,25.6,21.0
2021-08-21,6.0,34.0,2177.0,1275.0,6.0,65.0,0.0,25.48,22.0
2021-08-21,6.0,34.0,2177.0,1275.0,7.0,65.0,2.0,25.84,23.0
2021-08-21,6.0,34.0,2177.0,1275.0,8.0,65.0,38.0,26.39,24.0
2021-08-21,6.0,34.0,2177.0,1275.0,9.0,65.0,92.0,26.45,26.0
2021-08-21,6.0,34.0,2177.0,1275.0,10.0,65.0,114.0,26.68,27.0
2021-08-21,6.0,34.0,2177.0,1275.0,11.0,65.0,106.0,26.79,27.0
2021-08-21,6.0,34.0,2177.0,1275.0,12.0,65.0,123.0,26.76,28.0
2021-08-21,6.0,34.0,2177.0,1275.0,13.0,65.0,105.0,26.78,27.0
2021-08-21,6.0,34.0,2177.0,1275.0,14.0,65.0,123.0,27.02,28.0
2021-08-21,6.0,34.0,2177.0,1275.0,15.0,65.0,126.0,27.02,28.0
2021-08-21,6.0,34.0,2177.0,1275.0,16.0,65.0,135.0,26.95,28.0
2021-08-21,6.0,34.0,2177.0,1275.0,17.0,65.0,122.0,26.99,27.0
2021-08-21,6.0,34.0,2177.0,1275.0,18.0,65.0,128.0,26.88,26.0
2021-08-21,6.0,34.0,2177.0,1275.0,19.0,65.0,123.0,26.8,25.0
2021-08-21,6.0,34.0,2177.0,1275.0,20.0,65.0,91.0,26.87,25.0
2021-08-21,6.0,34.0,2177.0,1275.0,21.0,65.0,76.0,26.71,25.0
2021-08-21,6.0,34.0,2177.0,1275.0,22.0,65.0,4.0,27.46,24.0
2021-08-21,6.0,34.0,2177.0,1275.0,23.0,65.0,0.0,27.68,25.0
2021-08-22,7.0,34.0,2177.0,1275.0,0.0,69.0,0.0,27.79,24.0
2021-08-22,7.0,34.0,2177.0,1275.0,1.0,69.0,0.0,27.86,24.0
2021-08-22,7.0,34.0,2177.0,1275.0,2.0,69.0,0.0,27.93,24.0
2021-08-22,7.0,34.0,2177.0,1275.0,3.0,69.0,0.0,27.97,23.0
2021-08-22,7.0,34.0,2177.0,1275.0,4.0,69.0,0.0,28.03,23.0
2021-08-22,7.0,34.0,2177.0,1275.0,5.0,69.0,0.0,27.89,23.0
2021-08-22,7.0,34.0,2177.0,1275.0,6.0,69.0,0.0,27.8,24.0
2021-08-22,7.0,34.0,2177.0,1275.0,7.0,69.0,0.0,29.09,25.0
2021-08-22,7.0,34.0,2177.0,1275.0,8.0,69.0,31.0,27.98,26.0
2021-08-22,7.0,34.0,2177.0,1275.0,9.0,69.0,85.0,27.48,26.0
2021-08-22,7.0,34.0,2177.0,1275.0,10.0,69.0,118.0,27.34,27.0
2021-08-22,7.0,34.0,2177.0,1275.0,11.0,69.0,122.0,27.34,28.0
2021-08-22,7.0,34.0,2177.0,1275.0,12.0,69.0,123.0,27.29,28.0
2021-08-22,7.0,34.0,2177.0,1275.0,13.0,69.0,95.0,27.26,28.0
2021-08-22,7.0,34.0,2177.0,1275.0,14.0,69.0,126.0,27.24,28.0
2021-08-22,7.0,34.0,2177.0,1275.0,15.0,69.0,135.0,27.35,28.0
2021-08-22,7.0,34.0,2177.0,1275.0,16.0,69.0,122.0,27.34,28.0
2021-08-22,7.0,34.0,2177.0,1275.0,17.0,69.0,122.0,27.21,27.0
2021-08-22,7.0,34.0,2177.0,1275.0,18.0,69.0,156.0,27.13,26.0
2021-08-22,7.0,34.0,2177.0,1275.0,19.0,69.0,117.0,27.04,25.0
2021-08-22,7.0,34.0,2177.0,1275.0,20.0,69.0,89.0,26.98,25.0
2021-08-22,7.0,34.0,2177.0,1275.0,21.0,69.0,56.0,26.94,25.0
2021-08-22,7.0,34.0,2177.0,1275.0,22.0,69.0,2.0,26.43,24.0
2021-08-22,7.0,34.0,2177.0,1275.0,23.0,69.0,0.0,25.86,24.0
2021-08-23,1.0,34.0,2177.0,1275.0,0.0,78.0,0.0,25.69,25.0
2021-08-23,1.0,34.0,2177.0,1275.0,1.0,78.0,0.0,25.5,25.0
2021-08-23,1.0,34.0,2177.0,1275.0,2.0,78.0,0.0,25.47,24.0
2021-08-23,1.0,34.0,2177.0,1275.0,3.0,78.0,0.0,25.41,24.0
2021-08-23,1.0,34.0,2177.0,1275.0,4.0,78.0,0.0,25.28,24.0
2021-08-23,1.0,34.0,2177.0,1275.0,5.0,78.0,0.0,25.18,24.0
2021-08-23,1.0,34.0,2177.0,1275.0,6.0,78.0,0.0,25.03,24.0
2021-08-23,1.0,34.0,2177.0,1275.0,7.0,78.0,1.0,25.9,25.0
2021-08-23,1.0,34.0,2177.0,1275.0,8.0,78.0,62.0,26.17,25.0
2021-08-23,1.0,34.0,2177.0,1275.0,9.0,78.0,111.0,26.41,26.0
2021-08-23,1.0,34.0,2177.0,1275.0,10.0,78.0,131.0,26.53,27.0
2021-08-23,1.0,34.0,2177.0,1275.0,11.0,78.0,137.0,26.54,28.0
2021-08-23,1.0,34.0,2177.0,1275.0,12.0,78.0,125.0,26.71,29.0
2021-08-23,1.0,34.0,2177.0,1275.0,13.0,78.0,161.0,26.79,29.0
2021-08-23,1.0,34.0,2177.0,1275.0,14.0,78.0,139.0,26.69,28.0
2021-08-23,1.0,34.0,2177.0,1275.0,15.0,78.0,124.0,26.88,28.0
2021-08-23,1.0,34.0,2177.0,1275.0,16.0,78.0,142.0,26.67,29.0
2021-08-23,1.0,34.0,2177.0,1275.0,17.0,78.0,155.0,26.59,28.0
2021-08-23,1.0,34.0,2177.0,1275.0,18.0,78.0,162.0,26.64,27.0
2021-08-23,1.0,34.0,2177.0,1275.0,19.0,78.0,149.0,26.49,26.0
2021-08-23,1.0,34.0,2177.0,1275.0,20.0,78.0,106.0,26.56,25.0
2021-08-23,1.0,34.0,2177.0,1275.0,21.0,78.0,90.0,26.64,25.0
2021-08-23,1.0,34.0,2177.0,1275.0,22.0,78.0,3.0,26.93,25.0
2021-08-23,1.0,34.0,2177.0,1275.0,23.0,78.0,0.0,27.38,24.0
2021-08-24,2.0,34.0,2177.0,1275.0,0.0,74.0,0.0,27.37,24.0
2021-08-24,2.0,34.0,2177.0,1275.0,1.0,74.0,0.0,27.48,24.0
2021-08-24,2.0,34.0,2177.0,1275.0,2.0,74.0,0.0,27.51,24.0
2021-08-24,2.0,34.0,2177.0,1275.0,3.0,74.0,0.0,27.53,23.0
2021-08-24,2.0,34.0,2177.0,1275.0,4.0,74.0,0.0,27.57,23.0
2021-08-24,2.0,34.0,2177.0,1275.0,5.0,74.0,0.0,27.6,23.0
2021-08-24,2.0,34.0,2177.0,1275.0,6.0,74.0,0.0,27.6,23.0
2021-08-24,2.0,34.0,2177.0,1275.0,7.0,74.0,0.0,27.26,24.0
2021-08-24,2.0,34.0,2177.0,1275.0,8.0,74.0,54.0,27.08,25.0
2021-08-24,2.0,34.0,2177.0,1275.0,9.0,74.0,117.0,27.12,27.0
2021-08-24,2.0,34.0,2177.0,1275.0,10.0,74.0,111.0,27.11,28.0
2021-08-24,2.0,34.0,2177.0,1275.0,11.0,74.0,121.0,27.06,28.0
2021-08-24,2.0,34.0,2177.0,1275.0,12.0,74.0,143.0,27.1,29.0
2021-08-24,2.0,34.0,2177.0,1275.0,13.0,74.0,146.0,27.11,30.0
2021-08-24,2.0,34.0,2177.0,1275.0,14.0,74.0,125.0,27.06,29.0
2021-08-24,2.0,34.0,2177.0,1275.0,15.0,74.0,150.0,27.19,29.0
2021-08-24,2.0,34.0,2177.0,1275.0,16.0,74.0,133.0,27.35,29.0
2021-08-24,2.0,34.0,2177.0,1275.0,17.0,74.0,145.0,27.13,28.0
2021-08-24,2.0,34.0,2177.0,1275.0,18.0,74.0,153.0,26.84,27.0
2021-08-24,2.0,34.0,2177.0,1275.0,19.0,74.0,149.0,26.82,26.0
2021-08-24,2.0,34.0,2177.0,1275.0,20.0,74.0,114.0,26.88,26.0
2021-08-24,2.0,34.0,2177.0,1275.0,21.0,74.0,77.0,26.94,25.0
2021-08-24,2.0,34.0,2177.0,1275.0,22.0,74.0,1.0,27.26,25.0
2021-08-24,2.0,34.0,2177.0,1275.0,23.0,74.0,0.0,27.69,25.0
2021-08-25,3.0,34.0,2177.0,1275.0,0.0,83.0,0.0,27.85,24.0
2021-08-25,3.0,34.0,2177.0,1275.0,1.0,83.0,0.0,27.98,24.0
2021-08-25,3.0,34.0,2177.0,1275.0,2.0,83.0,0.0,28.04,24.0
2021-08-25,3.0,34.0,2177.0,1275.0,3.0,83.0,0.0,28.0,24.0
2021-08-25,3.0,34.0,2177.0,1275.0,4.0,83.0,0.0,27.88,24.0
2021-08-25,3.0,34.0,2177.0,1275.0,5.0,83.0,0.0,27.9,24.0
2021-08-25,3.0,34.0,2177.0,1275.0,6.0,83.0,0.0,28.05,23.0
2021-08-25,3.0,34.0,2177.0,1275.0,7.0,83.0,0.0,29.15,24.0
2021-08-25,3.0,34.0,2177.0,1275.0,8.0,83.0,59.0,30.36,25.0
2021-08-25,3.0,34.0,2177.0,1275.0,9.0,83.0,112.0,30.79,28.0
2021-08-25,3.0,34.0,2177.0,1275.0,10.0,83.0,137.0,29.94,27.0
2021-08-25,3.0,34.0,2177.0,1275.0,11.0,83.0,114.0,28.4,28.0
2021-08-25,3.0,34.0,2177.0,1275.0,12.0,83.0,145.0,28.16,29.0
2021-08-25,3.0,34.0,2177.0,1275.0,13.0,83.0,97.0,28.03,31.0
2021-08-25,3.0,34.0,2177.0,1275.0,14.0,83.0,110.0,27.98,29.0
2021-08-25,3.0,34.0,2177.0,1275.0,15.0,83.0,149.0,27.98,29.0
2021-08-25,3.0,34.0,2177.0,1275.0,16.0,83.0,126.0,27.88,29.0
2021-08-25,3.0,34.0,2177.0,1275.0,17.0,83.0,148.0,27.77,28.0
2021-08-25,3.0,34.0,2177.0,1275.0,18.0,83.0,133.0,27.6,27.0
2021-08-25,3.0,34.0,2177.0,1275.0,19.0,83.0,142.0,27.4,26.0
2021-08-25,3.0,34.0,2177.0,1275.0,20.0,83.0,116.0,27.3,26.0
2021-08-25,3.0,34.0,2177.0,1275.0,21.0,83.0,87.0,27.36,25.0
2021-08-25,3.0,34.0,2177.0,1275.0,22.0,83.0,2.0,27.36,25.0
2021-08-25,3.0,34.0,2177.0,1275.0,23.0,83.0,0.0,27.31,25.0
2021-08-26,4.0,34.0,2177.0,1275.0,0.0,83.0,0.0,27.23,25.0
2021-08-26,4.0,34.0,2177.0,1275.0,1.0,83.0,0.0,26.68,24.0
2021-08-26,4.0,34.0,2177.0,1275.0,2.0,83.0,0.0,26.31,24.0
2021-08-26,4.0,34.0,2177.0,1275.0,3.0,83.0,0.0,26.07,23.0
2021-08-26,4.0,34.0,2177.0,1275.0,4.0,83.0,0.0,25.93,22.0
2021-08-26,4.0,34.0,2177.0,1275.0,5.0,83.0,0.0,25.82,21.0
2021-08-26,4.0,34.0,2177.0,1275.0,6.0,83.0,0.0,25.72,22.0
2021-08-26,4.0,34.0,2177.0,1275.0,7.0,83.0,0.0,26.03,24.0
2021-08-26,4.0,34.0,2177.0,1275.0,8.0,83.0,65.0,27.28,25.0
2021-08-26,4.0,34.0,2177.0,1275.0,9.0,83.0,113.0,29.52,25.0
2021-08-26,4.0,34.0,2177.0,1275.0,10.0,83.0,126.0,30.19,25.0
2021-08-26,4.0,34.0,2177.0,1275.0,11.0,83.0,99.0,30.5,26.0
2021-08-26,4.0,34.0,2177.0,1275.0,12.0,83.0,131.0,30.25,27.0
2021-08-26,4.0,34.0,2177.0,1275.0,13.0,83.0,124.0,28.46,28.0
2021-08-26,4.0,34.0,2177.0,1275.0,14.0,83.0,113.0,28.08,28.0
2021-08-26,4.0,34.0,2177.0,1275.0,15.0,83.0,124.0,27.83,29.0
2021-08-26,4.0,34.0,2177.0,1275.0,16.0,83.0,131.0,27.7,29.0
